"customer_id","gender","age","marital_status","dependents","tenure_months","city","state","meal_kind","dietary","meal_type","cook_days_per_week","recipes_per_week","latest_discount_used_pct","uses_other_meal_kits","skips_last_3_months","delivery_issues_last_3mo","app_logins_per_month","recipe_rating","customer_service_rating","price_per_recipe","monthly_charges","total_charges","churn","IMP_income","M_income"
"HF_002411","M",55,"Single",2,3,"Evanston","IL","Meat & Veggie","Low Calories","Quick & Easy",1,3,0.02,"Yes",4,3,30,3,3,9.1,109.2,327.6,0,193207,0
"HF_002412","M",56,"Single",1,54,"Charlotte","NC","Pescatarian","Low Calories","Quick & Easy",5,3,0.27,"No",5,0,15,2,4,11.32,135.84,7335.36,0,285929,0
"HF_002413","F",18,"Single",1,16,"Dallas","TX","Pescatarian","Plant Based","Premium",3,2,0.83,"Yes",0,3,34,4,4,14.62,116.96,1871.36,0,188794,0
"HF_002414","M",39,"Single",0,51,"Atlanta","GA","Pescatarian","Low Carb","Premium",1,3,0.06,"Yes",2,1,28,2,3,13.04,156.48,7980.48,0,180624,1
"HF_002415","F",22,"Married",2,21,"Seattle","WA","Pescatarian","Plant Based","Quick & Easy",2,2,0.42,"No",3,0,32,3,3,10.33,82.64,1735.44,0,267651,0
"HF_002416","F",35,"Married",1,11,"San Francisco","CA","Meat & Veggie","High Protein","Classic",5,4,0.36,"Yes",2,3,25,2,4,11.83,189.28,2082.08,0,247564,0
"HF_002417","F",41,"Single",0,20,"New York","NY","Meat & Veggie","Low Sugar","Premium",1,4,0,"Yes",5,2,35,2,4,12.38,198.08,3961.6,0,122180,0
"HF_002418","F",29,"Single",0,54,"San Diego","CA","Pescatarian","Plant Based","Quick & Easy",7,4,0.7,"No",0,3,26,1,3,10.61,169.76,9167.04,0,247535,0
"HF_002419","M",26,"Single",0,10,"Miami","FL","Pescatarian","Low Carb","Classic",3,6,0.88,"No",1,1,36,2,3,11.26,270.24,2702.4,0,174049,1
"HF_002420","F",46,"Single",2,26,"Brooklyn","NY","Meat & Veggie","High Protein","Quick & Easy",5,3,0.74,"No",3,0,31,3,1,12.19,146.28,3803.28,0,123156,0
"HF_002421","F",56,"Married",2,37,"Brooklyn","NY","Veggie","High Protein","Quick & Easy",5,5,0.06,"Yes",4,3,24,2,4,9.16,183.2,6778.4,0,263018,0
"HF_002422","M",22,"Single",0,12,"Houston","TX","Pescatarian","High Protein","Quick & Easy",4,6,0.31,"No",3,1,5,3,5,11.12,266.88,3202.56,0,220322,0
"HF_002423","M",53,"Married",0,40,"Los Angeles","CA","Meat & Veggie","Low Sugar","Premium",2,5,0.11,"No",4,1,38,3,3,12.63,252.6,10104,0,180351,1
"HF_002424","M",44,"Single",1,43,"Atlanta","GA","Meat & Veggie","Plant Based","Premium",7,5,0.44,"No",1,1,24,5,4,13.79,275.8,11859.4,0,180624,1
"HF_002425","F",77,"Single",2,8,"Portland","OR","Veggie","Plant Based","Quick & Easy",2,4,0.25,"Yes",5,2,32,2,5,10.05,160.8,1286.4,0,167765,0
"HF_002426","M",58,"Single",1,32,"Chicago","IL","Meat & Veggie","High Protein","Quick & Easy",3,6,0.44,"No",2,3,5,5,3,8.61,206.64,6612.48,0,207447,0
"HF_002427","F",29,"Single",2,1,"Oakland","CA","Pescatarian","Low Carb","Classic",1,4,0.33,"No",5,0,3,2,2,10.17,162.72,162.72,1,261967,0
"HF_002428","M",20,"Single",1,47,"Brooklyn","NY","Veggie","High Protein","Quick & Easy",6,5,0.23,"Yes",5,2,28,5,3,9.44,188.8,8873.6,0,119923,0
"HF_002429","M",51,"Single",1,37,"Rochester","NY","Pescatarian","Low Carb","Premium",4,3,0.33,"Yes",4,2,14,4,2,14.31,171.72,6353.64,0,182150.5,1
"HF_002430","M",77,"Single",2,9,"New York","NY","Veggie","Plant Based","Classic",2,4,0.61,"No",2,1,2,1,4,9.9,158.4,1425.6,0,210319,0
"HF_002431","F",37,"Single",2,50,"New York","NY","Veggie","Low Salt","Quick & Easy",5,4,0.68,"No",4,2,1,1,3,8.53,136.48,6824,1,95478,0
"HF_002432","F",69,"Married",0,1,"Denver","CO","Meat & Veggie","High Protein","Classic",2,5,0.05,"Yes",2,0,44,3,2,11.59,231.8,231.8,1,80151,0
"HF_002433","F",69,"Married",2,9,"Orlando","FL","Pescatarian","Low Salt","Classic",4,3,0.85,"No",3,1,6,1,3,11.89,142.68,1284.12,1,170699,1
"HF_002434","M",24,"Single",2,38,"Denver","CO","Veggie","Low Carb","Quick & Easy",5,4,0.05,"Yes",5,2,2,2,3,9.02,144.32,5484.16,1,162120,1
"HF_002435","F",44,"Single",1,28,"Atlanta","GA","Pescatarian","Low Sugar","Premium",1,2,0.43,"No",2,0,21,5,3,14.77,118.16,3308.48,0,180624,1
"HF_002436","F",53,"Married",0,19,"Chicago","IL","Meat & Veggie","Plant Based","Premium",1,2,0.03,"Yes",0,0,37,3,2,14.6,116.8,2219.2,1,180517,1
"HF_002437","F",57,"Single",0,46,"San Diego","CA","Meat & Veggie","Plant Based","Quick & Easy",6,5,0.11,"No",0,3,9,0,4,9.37,187.4,8620.4,0,250519,0
"HF_002438","M",20,"Single",0,38,"Austin","TX","Meat & Veggie","Plant Based","Quick & Easy",4,5,0.85,"Yes",4,3,24,3,0,11,220,8360,0,229093,0
"HF_002439","M",55,"Married",1,1,"Chicago","IL","Meat & Veggie","Low Carb","Premium",3,5,0.73,"No",1,0,40,4,3,13.31,266.2,266.2,1,103663,0
"HF_002440","M",24,"Single",2,13,"Cambridge","MA","Meat & Veggie","Low Carb","Quick & Easy",4,6,0.92,"Yes",1,2,11,4,5,9.29,222.96,2898.48,1,143588,0
"HF_002441","M",65,"Single",2,19,"Houston","TX","Pescatarian","Low Calories","Classic",4,6,0.06,"No",1,1,37,4,3,11.43,274.32,5212.08,0,170356.5,1
"HF_002442","F",33,"Single",0,57,"Rochester","NY","Pescatarian","Low Carb","Premium",1,4,0.85,"No",2,3,9,4,4,13.07,209.12,11919.84,0,182150.5,1
"HF_002443","F",24,"Married",2,59,"San Francisco","CA","Pescatarian","Low Sugar","Classic",5,3,0.04,"No",1,3,36,4,3,12.21,146.52,8644.68,0,80436,0
"HF_002444","F",32,"Married",0,20,"New York","NY","Meat & Veggie","Plant Based","Premium",4,2,0.76,"No",0,0,5,4,3,13.07,104.56,2091.2,1,200533,0
"HF_002445","F",42,"Married",2,22,"Buffalo","NY","Meat & Veggie","Plant Based","Premium",3,4,0.67,"No",5,0,23,5,3,14.3,228.8,5033.6,0,170105,0
"HF_002446","M",26,"Married",0,18,"San Diego","CA","Veggie","Plant Based","Premium",4,3,0.66,"No",1,3,5,5,5,12.6,151.2,2721.6,0,274818,0
"HF_002447","M",50,"Married",1,18,"Miami","FL","Pescatarian","Plant Based","Premium",7,5,0.1,"No",1,3,20,4,1,13.03,260.6,4690.8,0,221026,0
"HF_002448","M",36,"Single",1,32,"Rochester","NY","Meat & Veggie","Plant Based","Classic",3,6,0.21,"No",0,2,26,1,2,9.89,237.36,7595.52,0,287546,0
"HF_002449","F",51,"Married",0,39,"Denver","CO","Meat & Veggie","High Protein","Quick & Easy",1,2,0.14,"No",5,1,29,4,2,10.44,83.52,3257.28,0,82549,0
"HF_002450","M",35,"Married",0,10,"New York","NY","Pescatarian","High Protein","Classic",1,2,0.72,"No",2,3,27,3,5,11.82,94.56,945.6,0,167695,0
"HF_002451","M",43,"Married",1,43,"Brooklyn","NY","Veggie","Low Sugar","Quick & Easy",1,5,0.15,"Yes",2,0,14,5,2,9.66,193.2,8307.6,0,202115,0
"HF_002452","F",66,"Single",1,21,"San Francisco","CA","Meat & Veggie","Low Carb","Premium",5,4,0.24,"No",5,0,23,3,4,13.75,220,4620,0,91559,0
"HF_002453","F",66,"Single",1,42,"San Francisco","CA","Pescatarian","Plant Based","Classic",3,4,0.72,"No",2,1,27,3,3,10.92,174.72,7338.24,0,260423,0
"HF_002454","M",74,"Single",1,57,"Atlanta","GA","Pescatarian","Plant Based","Classic",2,5,0.07,"No",4,2,41,3,1,9.75,195,11115,1,50307,0
"HF_002455","M",39,"Single",3,13,"Brooklyn","NY","Pescatarian","Plant Based","Classic",2,6,0.24,"No",3,0,29,3,0,12.49,299.76,3896.88,1,186167,1
"HF_002456","M",24,"Single",1,47,"Rochester","NY","Veggie","Low Salt","Classic",1,4,0.96,"No",3,3,15,3,4,10.52,168.32,7911.04,0,162692,0
"HF_002457","M",43,"Married",0,28,"Evanston","IL","Meat & Veggie","Low Carb","Premium",3,2,0.06,"Yes",2,1,18,1,3,12.96,103.68,2903.04,0,138618,0
"HF_002458","M",63,"Single",1,4,"Austin","TX","Veggie","High Protein","Quick & Easy",2,5,0.39,"Yes",1,2,13,0,5,10.8,216,864,1,280860,0
"HF_002459","F",67,"Single",0,49,"Buffalo","NY","Veggie","Low Calories","Premium",2,4,0.86,"No",5,1,29,1,3,12.41,198.56,9729.44,0,205838,0
"HF_002460","F",65,"Single",1,57,"Brooklyn","NY","Veggie","Plant Based","Quick & Easy",5,6,0.91,"Yes",4,0,25,0,1,8.95,214.8,12243.6,0,186167,1
"HF_002461","F",61,"Single",3,44,"Cambridge","MA","Veggie","High Protein","Premium",1,5,0.01,"No",4,0,32,2,3,12.03,240.6,10586.4,0,206716,0
"HF_002462","F",69,"Single",2,43,"Rochester","NY","Meat & Veggie","Plant Based","Classic",1,6,0.03,"Yes",1,1,3,4,3,12.14,291.36,12528.48,0,189113,0
"HF_002463","F",60,"Single",2,57,"Portland","OR","Meat & Veggie","Low Carb","Premium",5,5,0.46,"Yes",3,2,6,4,1,13.8,276,15732,0,129708,0
"HF_002464","F",59,"Married",0,59,"Brooklyn","NY","Meat & Veggie","Low Sugar","Quick & Easy",2,2,0.01,"No",1,2,10,4,5,9.53,76.24,4498.16,0,127118,0
"HF_002465","F",30,"Married",0,17,"San Diego","CA","Pescatarian","High Protein","Classic",7,6,0.14,"No",3,2,9,4,2,12.12,290.88,4944.96,1,231651,0
"HF_002466","M",25,"Single",1,6,"Charlotte","NC","Meat & Veggie","High Protein","Quick & Easy",3,4,0.56,"Yes",5,1,37,4,2,11.34,181.44,1088.64,0,193964,0
"HF_002467","F",26,"Single",0,52,"San Francisco","CA","Veggie","Plant Based","Classic",1,3,0.21,"No",2,1,33,4,5,11.13,133.56,6945.12,0,85941,0
"HF_002468","M",69,"Single",1,44,"Rochester","NY","Meat & Veggie","Plant Based","Quick & Easy",1,4,0.95,"No",2,1,34,4,3,9.85,157.6,6934.4,0,76172,0
"HF_002469","M",74,"Single",1,15,"Chicago","IL","Meat & Veggie","Low Carb","Quick & Easy",3,5,0.12,"No",5,1,9,3,2,9.24,184.8,2772,0,173808,0
"HF_002470","F",53,"Single",0,48,"Los Angeles","CA","Veggie","Plant Based","Quick & Easy",5,2,0.13,"No",5,1,6,2,2,10.66,85.28,4093.44,0,180351,1
"HF_002471","F",38,"Single",0,34,"Austin","TX","Pescatarian","Low Carb","Classic",7,3,0.19,"No",5,3,17,3,3,12.18,146.16,4969.44,0,95180,0
"HF_002472","F",30,"Single",1,25,"Portland","OR","Pescatarian","High Protein","Quick & Easy",6,3,0.46,"Yes",3,0,12,5,4,10,120,3000,0,157788,0
"HF_002473","M",46,"Single",1,3,"Brooklyn","NY","Pescatarian","Low Carb","Classic",1,6,0.47,"Yes",0,2,33,4,3,11.08,265.92,797.76,0,148301,0
"HF_002474","F",19,"Single",1,55,"Cambridge","MA","Veggie","High Protein","Quick & Easy",1,4,0.06,"Yes",5,0,26,4,5,8.86,141.76,7796.8,1,165191.5,1
"HF_002475","F",74,"Married",2,23,"Boston","MA","Pescatarian","Low Salt","Quick & Easy",4,2,0.89,"No",0,1,28,5,3,9.91,79.28,1823.44,0,223070,0
"HF_002476","M",73,"Single",0,2,"Denver","CO","Veggie","Plant Based","Quick & Easy",1,3,0.4,"Yes",4,1,2,4,2,8.51,102.12,204.24,1,244550,0
"HF_002477","F",70,"Married",3,43,"Portland","OR","Veggie","Low Carb","Quick & Easy",5,2,0.13,"No",2,1,30,5,3,8.29,66.32,2851.76,0,220637,0
"HF_002478","F",59,"Married",3,1,"New York","NY","Veggie","High Protein","Classic",2,6,0.11,"No",5,1,10,2,2,11.19,268.56,268.56,1,146946,0
"HF_002479","F",29,"Single",2,13,"Brooklyn","NY","Veggie","Low Carb","Quick & Easy",7,2,0.65,"No",3,1,12,4,3,9.09,72.72,945.36,0,197811,0
"HF_002480","M",20,"Single",0,4,"San Diego","CA","Meat & Veggie","Plant Based","Classic",5,5,0.04,"No",3,1,19,4,4,9.69,193.8,775.2,1,140798,0
"HF_002481","M",20,"Married",0,58,"Austin","TX","Meat & Veggie","Low Carb","Premium",4,2,0.02,"No",3,3,17,2,1,11.95,95.6,5544.8,1,141631,0
"HF_002482","M",62,"Single",3,55,"Cambridge","MA","Veggie","High Protein","Premium",6,3,0.28,"No",1,2,26,3,2,12.1,145.2,7986,0,135314,0
"HF_002483","M",29,"Married",3,44,"Evanston","IL","Veggie","Low Sugar","Premium",4,3,0.08,"No",0,0,32,4,2,12.23,146.76,6457.44,0,280976,0
"HF_002484","F",46,"Married",0,17,"Brooklyn","NY","Pescatarian","Plant Based","Quick & Easy",5,3,0.32,"No",5,1,9,3,5,11.13,133.56,2270.52,0,137180,0
"HF_002485","F",33,"Married",3,30,"Buffalo","NY","Pescatarian","Low Sugar","Quick & Easy",3,2,0.78,"No",3,1,29,5,2,10.27,82.16,2464.8,0,247477,0
"HF_002486","M",42,"Single",1,14,"Boston","MA","Meat & Veggie","Plant Based","Quick & Easy",4,6,0.95,"No",0,1,14,5,1,9.4,225.6,3158.4,0,117034,0
"HF_002487","F",36,"Single",1,11,"Oakland","CA","Meat & Veggie","Plant Based","Quick & Easy",2,6,0.34,"No",3,2,8,3,3,9.82,235.68,2592.48,0,145370,0
"HF_002488","F",67,"Single",0,14,"Brooklyn","NY","Pescatarian","Low Salt","Quick & Easy",3,2,0.12,"No",3,3,10,5,2,9.28,74.24,1039.36,0,129388,0
"HF_002489","F",63,"Married",1,15,"Atlanta","GA","Meat & Veggie","Low Sugar","Classic",6,5,0.82,"No",1,1,4,1,3,10.74,214.8,3222,0,168563,0
"HF_002490","M",24,"Single",1,16,"San Francisco","CA","Veggie","Plant Based","Classic",7,6,0.27,"No",0,0,15,3,3,10.92,262.08,4193.28,0,271138,0
"HF_002491","M",18,"Single",0,50,"Los Angeles","CA","Pescatarian","High Protein","Quick & Easy",2,4,0.07,"Yes",4,1,25,4,3,11.8,188.8,9440,0,202072,0
"HF_002492","M",56,"Married",1,59,"Orlando","FL","Pescatarian","Low Salt","Premium",5,3,0.11,"No",4,2,29,2,5,13.29,159.48,9409.32,0,102445,0
"HF_002493","F",65,"Single",0,48,"Miami","FL","Veggie","Low Salt","Quick & Easy",5,5,0.03,"No",3,3,9,4,5,9.39,187.8,9014.4,0,182525,0
"HF_002494","F",36,"Single",0,31,"Los Angeles","CA","Veggie","Plant Based","Premium",6,5,0.94,"No",3,3,20,1,1,13.04,260.8,8084.8,0,181730,0
"HF_002495","M",39,"Single",2,1,"Rochester","NY","Pescatarian","Low Sugar","Quick & Easy",5,2,0.41,"No",0,0,9,3,1,10.04,80.32,80.32,0,128796,0
"HF_002496","F",37,"Married",2,54,"Orlando","FL","Pescatarian","High Protein","Classic",5,4,0.64,"No",3,1,7,4,4,12.67,202.72,10946.88,0,58266,0
"HF_002497","F",71,"Single",0,26,"Cambridge","MA","Veggie","Low Sugar","Classic",7,3,0.77,"No",0,3,42,5,3,8.92,107.04,2783.04,0,165191.5,1
"HF_002498","F",64,"Single",0,16,"Brooklyn","NY","Pescatarian","Low Sugar","Premium",2,2,0.89,"No",3,1,9,4,4,14.76,118.08,1889.28,0,199142,0
"HF_002499","M",38,"Single",1,33,"Atlanta","GA","Meat & Veggie","High Protein","Premium",4,5,0.38,"Yes",0,1,39,2,1,11.72,234.4,7735.2,0,84505,0
"HF_002500","F",32,"Married",0,39,"Portland","OR","Pescatarian","Low Carb","Premium",3,2,0.18,"No",4,2,1,4,5,13.45,107.6,4196.4,0,271950,0
"HF_002501","F",55,"Married",2,20,"Charlotte","NC","Meat & Veggie","High Protein","Premium",3,3,0.8,"No",5,3,22,4,2,14.58,174.96,3499.2,0,229305,0
"HF_002502","F",57,"Single",1,46,"Los Angeles","CA","Meat & Veggie","Low Carb","Premium",7,6,0.37,"No",1,3,30,5,5,14.5,348,16008,0,262777,0
"HF_002503","M",42,"Single",0,56,"Atlanta","GA","Veggie","Low Salt","Classic",2,6,0.29,"No",1,1,4,3,3,10.49,251.76,14098.56,0,111431,0
"HF_002504","F",43,"Single",0,45,"New York","NY","Veggie","Plant Based","Classic",1,4,0.9,"No",0,0,18,3,4,10.25,164,7380,0,61385,0
"HF_002505","F",30,"Single",2,24,"Seattle","WA","Meat & Veggie","Plant Based","Premium",7,4,0.56,"Yes",5,2,34,4,4,13.48,215.68,5176.32,0,283330,0
"HF_002506","M",19,"Single",1,43,"Atlanta","GA","Veggie","High Protein","Quick & Easy",5,4,1,"No",0,2,13,3,5,10.1,161.6,6948.8,0,178762,0
"HF_002507","M",34,"Single",0,56,"Chicago","IL","Pescatarian","Plant Based","Quick & Easy",6,6,0.92,"Yes",2,3,26,1,5,11.5,276,15456,0,80610,0
"HF_002508","F",45,"Single",1,10,"San Francisco","CA","Meat & Veggie","Low Carb","Quick & Easy",3,5,0.75,"No",2,2,21,3,5,10.89,217.8,2178,0,210512.5,1
"HF_002509","F",43,"Single",0,41,"Evanston","IL","Meat & Veggie","Low Salt","Classic",2,4,0.05,"No",4,3,11,3,4,10.79,172.64,7078.24,0,207798,0
"HF_002510","F",58,"Single",2,30,"San Francisco","CA","Veggie","Plant Based","Classic",6,5,0.96,"No",2,2,13,2,0,11.42,228.4,6852,0,159969,0
"HF_002511","F",38,"Single",2,58,"Portland","OR","Veggie","Plant Based","Quick & Easy",1,6,0.21,"No",3,0,22,2,3,8.89,213.36,12374.88,0,185730,0
"HF_002512","M",45,"Single",1,7,"Chicago","IL","Meat & Veggie","Low Calories","Premium",3,7,0.05,"No",2,3,33,5,3,13.39,374.92,2624.44,0,180517,1
"HF_002513","F",22,"Single",0,14,"Portland","OR","Meat & Veggie","Low Salt","Classic",7,2,0.71,"No",0,3,39,1,3,10.47,83.76,1172.64,0,219593,0
"HF_002514","F",57,"Married",1,9,"Miami","FL","Pescatarian","Low Carb","Premium",6,2,0.02,"No",1,1,32,4,4,12.96,103.68,933.12,0,64150,0
"HF_002515","M",23,"Single",2,37,"Seattle","WA","Veggie","Low Sugar","Quick & Easy",2,3,0.92,"No",4,2,42,1,3,8.1,97.2,3596.4,0,235963,0
"HF_002516","F",28,"Married",2,37,"Seattle","WA","Meat & Veggie","Low Carb","Premium",1,6,0.09,"Yes",0,0,8,3,3,13.25,318,11766,0,173105.5,1
"HF_002517","M",19,"Single",0,10,"San Francisco","CA","Pescatarian","Low Calories","Quick & Easy",5,5,0.07,"No",0,2,11,5,3,9.99,199.8,1998,1,67738,0
"HF_002518","F",58,"Single",0,9,"Austin","TX","Meat & Veggie","High Protein","Quick & Easy",3,3,0.05,"No",0,1,2,4,3,9.84,118.08,1062.72,0,60391,0
"HF_002519","F",59,"Married",0,34,"Charlotte","NC","Veggie","High Protein","Classic",7,5,0.09,"No",1,3,39,3,1,10.56,211.2,7180.8,0,157544,1
"HF_002520","M",25,"Single",0,1,"Oakland","CA","Meat & Veggie","High Protein","Classic",2,3,0.49,"No",5,1,36,1,4,11.35,136.2,136.2,0,237033,0
"HF_002521","M",19,"Single",1,10,"Dallas","TX","Pescatarian","Plant Based","Classic",5,4,0.91,"No",2,0,9,5,2,11.45,183.2,1832,0,234272,0
"HF_002522","F",25,"Married",0,54,"Miami","FL","Veggie","Low Carb","Premium",1,3,0.5,"No",3,0,2,3,3,13.77,165.24,8922.96,0,199878,0
"HF_002523","F",30,"Married",1,26,"Evanston","IL","Meat & Veggie","Low Salt","Classic",4,5,0.14,"No",2,0,37,3,3,10.76,215.2,5595.2,0,191051.5,1
"HF_002524","F",70,"Single",2,8,"Miami","FL","Meat & Veggie","Low Calories","Quick & Easy",3,4,0.69,"No",5,2,42,3,2,8.71,139.36,1114.88,0,245886,0
"HF_002525","F",48,"Married",3,4,"Evanston","IL","Veggie","Plant Based","Classic",4,4,0.38,"Yes",4,1,42,1,4,10.52,168.32,673.28,0,161240,0
"HF_002526","F",51,"Single",0,27,"Boston","MA","Meat & Veggie","Low Calories","Quick & Easy",1,4,0,"Yes",0,3,25,3,5,9.07,145.12,3918.24,0,57583,0
"HF_002527","F",19,"Married",1,47,"Oakland","CA","Meat & Veggie","High Protein","Classic",3,4,0.06,"No",0,1,21,4,2,12.95,207.2,9738.4,0,182069.5,1
"HF_002528","M",60,"Single",0,4,"Orlando","FL","Pescatarian","Low Calories","Premium",4,4,0.29,"No",2,3,30,1,5,12.64,202.24,808.96,1,170699,1
"HF_002529","F",50,"Married",1,2,"San Diego","CA","Meat & Veggie","Low Carb","Classic",2,2,0.15,"No",1,2,27,4,5,11.65,93.2,186.4,0,254481,0
"HF_002530","M",49,"Single",0,47,"San Francisco","CA","Meat & Veggie","High Protein","Classic",7,3,0.63,"No",5,1,43,4,1,12.34,148.08,6959.76,0,287994,0
"HF_002531","F",25,"Single",2,22,"Denver","CO","Meat & Veggie","Plant Based","Classic",4,5,0.77,"No",1,2,31,3,3,10.32,206.4,4540.8,0,236998,0
"HF_002532","F",65,"Single",0,43,"Portland","OR","Meat & Veggie","Plant Based","Premium",4,6,0.8,"No",2,2,18,2,3,13.84,332.16,14282.88,0,166870.5,1
"HF_002533","F",49,"Single",0,33,"Atlanta","GA","Veggie","Plant Based","Quick & Easy",5,5,0.08,"No",0,0,1,2,2,9.75,195,6435,1,61554,0
"HF_002534","F",69,"Single",1,6,"Atlanta","GA","Meat & Veggie","Plant Based","Premium",3,5,0.75,"No",1,0,34,4,4,11.39,227.8,1366.8,0,272108,0
"HF_002535","F",72,"Single",0,7,"New York","NY","Pescatarian","Low Carb","Quick & Easy",2,4,0.37,"Yes",4,3,16,3,1,9.63,154.08,1078.56,0,70900,0
"HF_002536","F",25,"Single",2,22,"Chicago","IL","Pescatarian","Plant Based","Quick & Easy",7,6,0.73,"Yes",0,2,22,4,0,11.26,270.24,5945.28,0,203347,0
"HF_002537","M",61,"Married",1,22,"Atlanta","GA","Meat & Veggie","Plant Based","Premium",5,2,0.54,"No",4,3,23,3,3,14.19,113.52,2497.44,0,85004,0
"HF_002538","F",43,"Married",1,20,"Dallas","TX","Pescatarian","Low Carb","Classic",5,2,0.09,"No",1,3,43,5,1,12.4,99.2,1984,0,282405,0
"HF_002539","F",68,"Married",1,10,"Rochester","NY","Pescatarian","High Protein","Quick & Easy",2,4,0.12,"No",2,1,4,3,2,10.63,170.08,1700.8,0,212627,0
"HF_002540","M",64,"Single",0,43,"Brooklyn","NY","Veggie","Low Calories","Classic",1,4,0.12,"Yes",3,2,22,4,1,10.64,170.24,7320.32,0,109157,0
"HF_002541","M",67,"Single",4,21,"Miami","FL","Pescatarian","High Protein","Quick & Easy",2,3,0.56,"Yes",2,3,2,5,3,9.94,119.28,2504.88,0,256143,0
"HF_002542","M",33,"Single",1,54,"New York","NY","Pescatarian","Low Salt","Quick & Easy",5,2,0.02,"Yes",0,1,24,2,3,8.43,67.44,3641.76,0,223980,0
"HF_002543","M",55,"Single",1,6,"Austin","TX","Meat & Veggie","High Protein","Quick & Easy",4,6,0.08,"No",3,2,1,5,4,8.33,199.92,1199.52,0,131493,0
"HF_002544","F",73,"Single",2,10,"Seattle","WA","Veggie","Low Calories","Quick & Easy",5,2,0.2,"No",0,2,7,4,5,9.02,72.16,721.6,0,91954,0
"HF_002545","F",48,"Single",0,21,"San Francisco","CA","Meat & Veggie","High Protein","Quick & Easy",4,3,0.53,"Yes",0,0,33,3,5,9.28,111.36,2338.56,0,291546,0
"HF_002546","M",67,"Single",0,48,"Orlando","FL","Veggie","Low Salt","Quick & Easy",4,5,0.11,"Yes",0,0,27,4,4,9.62,192.4,9235.2,0,181689,0
"HF_002547","F",38,"Married",0,1,"Atlanta","GA","Meat & Veggie","High Protein","Quick & Easy",4,3,0.58,"Yes",0,1,32,3,4,9.72,116.64,116.64,0,84225,0
"HF_002548","M",42,"Married",0,45,"Orlando","FL","Veggie","Low Salt","Quick & Easy",5,2,0.08,"No",0,0,7,4,1,9.63,77.04,3466.8,1,68505,0
"HF_002549","F",30,"Married",0,38,"San Francisco","CA","Veggie","High Protein","Premium",1,1,0.87,"Yes",2,2,20,4,5,12.25,49,1862,0,289483,0
"HF_002550","F",75,"Single",0,57,"Atlanta","GA","Pescatarian","High Protein","Quick & Easy",6,3,0.84,"No",5,0,2,2,2,9.97,119.64,6819.48,0,234310,0
"HF_002551","F",74,"Single",1,22,"Denver","CO","Meat & Veggie","High Protein","Classic",6,6,0.01,"No",5,3,16,5,3,12.14,291.36,6409.92,0,120711,0
"HF_002552","M",77,"Married",0,26,"Portland","OR","Pescatarian","Plant Based","Premium",1,1,0.02,"No",0,1,1,4,3,12.13,48.52,1261.52,0,138574,0
"HF_002553","M",47,"Married",1,38,"Orlando","FL","Pescatarian","Plant Based","Quick & Easy",4,6,0.13,"Yes",4,3,32,5,5,10.35,248.4,9439.2,0,221161,0
"HF_002554","F",22,"Single",0,34,"Buffalo","NY","Meat & Veggie","High Protein","Classic",3,2,0.06,"Yes",5,0,25,5,5,11.69,93.52,3179.68,0,166389.5,1
"HF_002555","M",70,"Single",3,40,"New York","NY","Meat & Veggie","Plant Based","Quick & Easy",7,5,0.08,"Yes",3,3,38,4,5,10.38,207.6,8304,0,268948,0
"HF_002556","F",40,"Single",0,10,"Charlotte","NC","Veggie","Low Calories","Quick & Easy",3,2,0.37,"No",3,1,22,4,4,9.82,78.56,785.6,0,157544,1
"HF_002557","F",28,"Single",0,41,"Evanston","IL","Meat & Veggie","High Protein","Classic",4,6,0.59,"No",5,2,18,5,3,11.19,268.56,11010.96,0,191051.5,1
"HF_002558","F",60,"Single",1,8,"San Diego","CA","Meat & Veggie","Low Sugar","Classic",4,4,0.05,"No",0,2,25,2,1,10.23,163.68,1309.44,0,107322,0
"HF_002559","F",37,"Single",1,1,"Portland","OR","Veggie","Low Carb","Premium",7,4,0.62,"No",0,2,24,1,1,13.32,213.12,213.12,0,71227,0
"HF_002560","F",71,"Single",3,27,"Boston","MA","Veggie","High Protein","Quick & Easy",3,3,0.35,"No",5,0,9,5,2,9.11,109.32,2951.64,0,130682,0
"HF_002561","F",52,"Single",2,19,"Charlotte","NC","Pescatarian","Low Carb","Classic",3,6,0.43,"No",2,2,37,5,5,11.49,275.76,5239.44,0,150913,0
"HF_002562","F",70,"Married",1,7,"Rochester","NY","Veggie","High Protein","Classic",3,6,0.35,"No",1,0,43,4,4,11.65,279.6,1957.2,0,182150.5,1
"HF_002563","F",39,"Single",0,15,"Houston","TX","Pescatarian","Low Carb","Premium",4,6,0.51,"Yes",3,2,18,4,2,12.77,306.48,4597.2,0,78165,0
"HF_002564","M",71,"Single",1,1,"Rochester","NY","Pescatarian","Low Carb","Quick & Easy",3,6,0.02,"Yes",1,0,13,4,1,10.62,254.88,254.88,0,134210,0
"HF_002565","F",47,"Single",1,30,"Portland","OR","Meat & Veggie","Plant Based","Premium",1,2,0.09,"No",4,2,36,5,1,13.93,111.44,3343.2,1,240441,0
"HF_002566","F",61,"Married",1,20,"Austin","TX","Meat & Veggie","Low Carb","Quick & Easy",7,5,0.18,"No",2,1,13,3,2,10.19,203.8,4076,0,254481,0
"HF_002567","F",69,"Single",1,5,"Denver","CO","Veggie","Low Salt","Premium",2,6,0.98,"No",1,1,30,4,2,13.57,325.68,1628.4,0,283682,0
